,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage,Percentage Time 50% Load met without diesel,Percentage Time 75% Load met without diesel,Percentage Time 90% Load met without diesel,Percentage Time 95% Load met without diesel,Percentage Time 100% Load met without diesel,Percentage Time 50% Load met with diesel,Percentage Time 75% Load met with diesel,Percentage Time 90% Load met with diesel,Percentage Time 95% Load met with diesel,Percentage Time 100% Load met with diesel
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV47_660kW_47,1,50000,25,yes,no,0.089,60,60,True,1462,1105,219,286,2.0,5,5,5,10,True,50000.0,17227664.32,19612967.091332648,7.750507193122515,False,18505019.7085875,23.000402048573267,1218107.6911677527,12427869.326755252,1107947.3827451472,11319921.944010107,82.79483959356091,77.7029341249001,74.92864482246831,73.82121246717662,72.87361570955589,98.50439547893595,98.03630551432812,97.72805114739126,97.62529969174564,97.20287704075808,82.79483959356091,77.7029341249001,74.92864482246831,73.82121246717662,72.87361570955589,98.50439547893595,98.03630551432812,97.72805114739126,97.62529969174564,97.20287704075808
