,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage,Percentage Time 50% Load met without diesel,Percentage Time 75% Load met without diesel,Percentage Time 90% Load met without diesel,Percentage Time 95% Load met without diesel,Percentage Time 100% Load met without diesel,Percentage Time 50% Load met with diesel,Percentage Time 75% Load met with diesel,Percentage Time 90% Load met with diesel,Percentage Time 95% Load met with diesel,Percentage Time 100% Load met with diesel
0,"43.07,-94.23",Resilience Storage Sizing Analysis,43.07,-94.23,2022,2013,VestasV47_660kW_47,1,50000,25,yes,no,0.089,60,60,True,1462,1105,219,286,1.0,5,5,5,5,True,50000.0,15797664.32,19351570.31753589,7.247029956256698,False,18505019.7085875,23.000402048573267,1218107.6911677527,12427869.326755252,846550.6089483898,11581318.717806863,82.79483959356091,77.7029341249001,74.92864482246831,73.82121246717662,72.87361570955589,94.80534307569357,93.57232560794611,92.92156638885717,92.70464664916086,92.27080716976823,82.79483959356091,77.7029341249001,74.92864482246831,73.82121246717662,72.87361570955589,94.80534307569357,93.57232560794611,92.92156638885717,92.70464664916086,92.27080716976823
