,Site Name,Scenario Choice,Site Lat,Site Lon,ATB Year,Resource Year,Turbine Model,Critical Load Factor,kW continuous load,Useful Life,PTC,ITC,Discount Rate,Debt Equity,Hub Height (m),Storage Enabled,Wind Cost kW,Solar Cost kW,Storage Cost kW,Storage Cost kWh,Storage Hours,Wind MW built,Solar MW built,Storage MW built,Storage MWh built,Battery Can Grid Charge,Built Interconnection Size,Total Installed Cost $(HOPP),Total Yearly Electrical Output,LCOE,Grid Connected HOPP,HOPP Total Generation,Wind Capacity Factor,HOPP Energy Shortfall,HOPP Curtailment,Battery Generation,Electricity to Grid,Percentage Time 50% Load met without storage,Percentage Time 75% Load met without storage,Percentage Time 90% Load met without storage,Percentage Time 95% Load met without storage,Percentage Time 100% Load met without storage,Percentage Time 50% Load met with storage,Percentage Time 75% Load met with storage,Percentage Time 90% Load met with storage,Percentage Time 95% Load met with storage,Percentage Time 100% Load met with storage,Percentage Time 50% Load met without diesel,Percentage Time 75% Load met without diesel,Percentage Time 90% Load met without diesel,Percentage Time 95% Load met without diesel,Percentage Time 100% Load met without diesel,Percentage Time 50% Load met with diesel,Percentage Time 75% Load met with diesel,Percentage Time 90% Load met with diesel,Percentage Time 95% Load met with diesel,Percentage Time 100% Load met with diesel
0,"64.503889,-165.399444",Resilience Storage Sizing Analysis,64.503889,-165.399444,2022,2018,EWT_DW61-1000,1,50000,25,yes,no,0.089,60,60,False,1462,1105,219,286,0,2,0,0,0,False,50000.0,2924000.0,1996530.2399999998,0.0,False,0.0,0.0,29767741.650000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
